period,precinct_norm,selection_type,selection_name,weekday,time_block,incident_count,neighborhood_scope
YTD,11,All,All,Wednesday,12:00-17:59,3,Sherwood
YTD,11,All,All,Wednesday,18:00-23:59,4,Sherwood
YTD,11,Crime Type,AGGRAVATED ASSAULT,Friday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,AGGRAVATED ASSAULT,Monday,06:00-11:59,1,Sherwood
YTD,11,Crime Type,AGGRAVATED ASSAULT,Thursday,12:00-17:59,1,Sherwood
YTD,11,Crime Type,AGGRAVATED ASSAULT,Thursday,18:00-23:59,2,Sherwood
YTD,11,Crime Type,AGGRAVATED ASSAULT,Wednesday,06:00-11:59,1,Sherwood
YTD,11,Crime Type,AGGRAVATED ASSAULT,Wednesday,18:00-23:59,2,Sherwood
YTD,11,Crime Type,ASSAULT,Friday,06:00-11:59,1,Sherwood
YTD,11,Crime Type,ASSAULT,Friday,12:00-17:59,1,Sherwood
YTD,11,Crime Type,ASSAULT,Monday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,ASSAULT,Monday,06:00-11:59,1,Sherwood
YTD,11,Crime Type,ASSAULT,Monday,12:00-17:59,1,Sherwood
YTD,11,Crime Type,ASSAULT,Monday,18:00-23:59,4,Sherwood
YTD,11,Crime Type,ASSAULT,Sunday,06:00-11:59,2,Sherwood
YTD,11,Crime Type,ASSAULT,Sunday,12:00-17:59,1,Sherwood
YTD,11,Crime Type,ASSAULT,Thursday,06:00-11:59,1,Sherwood
YTD,11,Crime Type,ASSAULT,Thursday,12:00-17:59,2,Sherwood
YTD,11,Crime Type,ASSAULT,Thursday,18:00-23:59,3,Sherwood
YTD,11,Crime Type,ASSAULT,Tuesday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,ASSAULT,Tuesday,06:00-11:59,1,Sherwood
YTD,11,Crime Type,ASSAULT,Tuesday,18:00-23:59,3,Sherwood
YTD,11,Crime Type,ASSAULT,Wednesday,06:00-11:59,1,Sherwood
YTD,11,Crime Type,BURGLARY,Friday,12:00-17:59,1,Sherwood
YTD,11,Crime Type,BURGLARY,Friday,18:00-23:59,2,Sherwood
YTD,11,Crime Type,BURGLARY,Monday,06:00-11:59,1,Sherwood
YTD,11,Crime Type,BURGLARY,Monday,12:00-17:59,2,Sherwood
YTD,11,Crime Type,BURGLARY,Monday,18:00-23:59,1,Sherwood
YTD,11,Crime Type,BURGLARY,Saturday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,BURGLARY,Saturday,12:00-17:59,1,Sherwood
YTD,11,Crime Type,BURGLARY,Sunday,06:00-11:59,1,Sherwood
YTD,11,Crime Type,BURGLARY,Sunday,18:00-23:59,1,Sherwood
YTD,11,Crime Type,BURGLARY,Thursday,18:00-23:59,1,Sherwood
YTD,11,Crime Type,BURGLARY,Wednesday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,BURGLARY,Wednesday,12:00-17:59,1,Sherwood
YTD,11,Crime Type,DAMAGE TO PROPERTY,Friday,00:00-05:59,2,Sherwood
YTD,11,Crime Type,DAMAGE TO PROPERTY,Friday,12:00-17:59,2,Sherwood
YTD,11,Crime Type,DAMAGE TO PROPERTY,Monday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,DAMAGE TO PROPERTY,Monday,06:00-11:59,1,Sherwood
YTD,11,Crime Type,DAMAGE TO PROPERTY,Saturday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,DAMAGE TO PROPERTY,Sunday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,DAMAGE TO PROPERTY,Sunday,06:00-11:59,1,Sherwood
YTD,11,Crime Type,DAMAGE TO PROPERTY,Thursday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,DAMAGE TO PROPERTY,Thursday,12:00-17:59,1,Sherwood
YTD,11,Crime Type,DAMAGE TO PROPERTY,Thursday,18:00-23:59,1,Sherwood
YTD,11,Crime Type,DAMAGE TO PROPERTY,Tuesday,12:00-17:59,1,Sherwood
YTD,11,Crime Type,DAMAGE TO PROPERTY,Tuesday,18:00-23:59,2,Sherwood
YTD,11,Crime Type,DAMAGE TO PROPERTY,Wednesday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,DAMAGE TO PROPERTY,Wednesday,12:00-17:59,1,Sherwood
YTD,11,Crime Type,DAMAGE TO PROPERTY,Wednesday,18:00-23:59,1,Sherwood
YTD,11,Crime Type,DANGEROUS DRUGS,Friday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,DANGEROUS DRUGS,Tuesday,18:00-23:59,1,Sherwood
YTD,11,Crime Type,EXTORTION,Tuesday,06:00-11:59,1,Sherwood
YTD,11,Crime Type,FAMILY OFFENSE,Friday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,FRAUD,Friday,18:00-23:59,1,Sherwood
YTD,11,Crime Type,FRAUD,Monday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,FRAUD,Sunday,12:00-17:59,2,Sherwood
YTD,11,Crime Type,FRAUD,Tuesday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,INVASION OF PRIVACY -OTHER,Friday,06:00-11:59,1,Sherwood
YTD,11,Crime Type,LARCENY,Friday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,LARCENY,Friday,18:00-23:59,2,Sherwood
YTD,11,Crime Type,LARCENY,Monday,06:00-11:59,2,Sherwood
YTD,11,Crime Type,LARCENY,Saturday,06:00-11:59,1,Sherwood
YTD,11,Crime Type,LARCENY,Saturday,12:00-17:59,1,Sherwood
YTD,11,Crime Type,LARCENY,Saturday,18:00-23:59,1,Sherwood
YTD,11,Crime Type,LARCENY,Sunday,06:00-11:59,3,Sherwood
YTD,11,Crime Type,LARCENY,Sunday,18:00-23:59,1,Sherwood
YTD,11,Crime Type,LARCENY,Thursday,12:00-17:59,1,Sherwood
YTD,11,Crime Type,LARCENY,Thursday,18:00-23:59,2,Sherwood
YTD,11,Crime Type,LARCENY,Tuesday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,LARCENY,Tuesday,12:00-17:59,3,Sherwood
YTD,11,Crime Type,LARCENY,Tuesday,18:00-23:59,2,Sherwood
YTD,11,Crime Type,LARCENY,Wednesday,12:00-17:59,1,Sherwood
YTD,11,Crime Type,OBSTRUCTING THE POLICE,Thursday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,OBSTRUCTING THE POLICE,Tuesday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,OUIL,Friday,12:00-17:59,2,Sherwood
YTD,11,Crime Type,ROBBERY,Saturday,18:00-23:59,1,Sherwood
YTD,11,Crime Type,RUNAWAY,Friday,06:00-11:59,1,Sherwood
YTD,11,Crime Type,STOLEN PROPERTY,Sunday,12:00-17:59,1,Sherwood
YTD,11,Crime Type,STOLEN VEHICLE,Friday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,STOLEN VEHICLE,Friday,12:00-17:59,1,Sherwood
YTD,11,Crime Type,STOLEN VEHICLE,Saturday,06:00-11:59,1,Sherwood
YTD,11,Crime Type,STOLEN VEHICLE,Saturday,18:00-23:59,1,Sherwood
YTD,11,Crime Type,STOLEN VEHICLE,Thursday,18:00-23:59,1,Sherwood
YTD,11,Crime Type,STOLEN VEHICLE,Tuesday,18:00-23:59,1,Sherwood
YTD,11,Crime Type,STOLEN VEHICLE,Wednesday,00:00-05:59,1,Sherwood
YTD,11,Crime Type,STOLEN VEHICLE,Wednesday,18:00-23:59,1,Sherwood
YTD,11,Crime Type,WEAPONS OFFENSES,Monday,12:00-17:59,1,Sherwood
YTD,11,Crime Type,WEAPONS OFFENSES,Saturday,18:00-23:59,1,Sherwood
YTD,11,Category Focus,Gun-Related,Monday,12:00-17:59,1,Sherwood
YTD,11,Category Focus,Gun-Related,Saturday,18:00-23:59,1,Sherwood
YTD,11,Category Focus,Property Crime,Friday,00:00-05:59,4,Sherwood
YTD,11,Category Focus,Property Crime,Friday,12:00-17:59,4,Sherwood
YTD,11,Category Focus,Property Crime,Friday,18:00-23:59,4,Sherwood
YTD,11,Category Focus,Property Crime,Monday,00:00-05:59,1,Sherwood
YTD,11,Category Focus,Property Crime,Monday,06:00-11:59,4,Sherwood
YTD,11,Category Focus,Property Crime,Monday,12:00-17:59,2,Sherwood
YTD,11,Category Focus,Property Crime,Monday,18:00-23:59,1,Sherwood
YTD,11,Category Focus,Property Crime,Saturday,00:00-05:59,2,Sherwood
YTD,11,Category Focus,Property Crime,Saturday,06:00-11:59,2,Sherwood
YTD,11,Category Focus,Property Crime,Saturday,12:00-17:59,2,Sherwood
YTD,11,Category Focus,Property Crime,Saturday,18:00-23:59,2,Sherwood
YTD,11,Category Focus,Property Crime,Sunday,00:00-05:59,1,Sherwood
YTD,11,Category Focus,Property Crime,Sunday,06:00-11:59,5,Sherwood
YTD,11,Category Focus,Property Crime,Sunday,12:00-17:59,1,Sherwood
YTD,11,Category Focus,Property Crime,Sunday,18:00-23:59,2,Sherwood
YTD,11,Category Focus,Property Crime,Thursday,00:00-05:59,1,Sherwood
YTD,11,Category Focus,Property Crime,Thursday,12:00-17:59,2,Sherwood
YTD,11,Category Focus,Property Crime,Thursday,18:00-23:59,5,Sherwood
YTD,11,Category Focus,Property Crime,Tuesday,00:00-05:59,1,Sherwood
YTD,11,Category Focus,Property Crime,Tuesday,12:00-17:59,4,Sherwood
YTD,11,Category Focus,Property Crime,Tuesday,18:00-23:59,5,Sherwood
YTD,11,Category Focus,Property Crime,Wednesday,00:00-05:59,3,Sherwood
YTD,11,Category Focus,Property Crime,Wednesday,12:00-17:59,3,Sherwood
YTD,11,Category Focus,Property Crime,Wednesday,18:00-23:59,2,Sherwood
YTD,11,Category Focus,Larceny,Friday,00:00-05:59,1,Sherwood
YTD,11,Category Focus,Larceny,Friday,18:00-23:59,2,Sherwood
YTD,11,Category Focus,Larceny,Monday,06:00-11:59,2,Sherwood
YTD,11,Category Focus,Larceny,Saturday,06:00-11:59,1,Sherwood
YTD,11,Category Focus,Larceny,Saturday,12:00-17:59,1,Sherwood
YTD,11,Category Focus,Larceny,Saturday,18:00-23:59,1,Sherwood
YTD,11,Category Focus,Larceny,Sunday,06:00-11:59,3,Sherwood
YTD,11,Category Focus,Larceny,Sunday,18:00-23:59,1,Sherwood
YTD,11,Category Focus,Larceny,Thursday,12:00-17:59,1,Sherwood
YTD,11,Category Focus,Larceny,Thursday,18:00-23:59,2,Sherwood
YTD,11,Category Focus,Larceny,Tuesday,00:00-05:59,1,Sherwood
YTD,11,Category Focus,Larceny,Tuesday,12:00-17:59,3,Sherwood
YTD,11,Category Focus,Larceny,Tuesday,18:00-23:59,2,Sherwood
YTD,11,Category Focus,Larceny,Wednesday,12:00-17:59,1,Sherwood
Recent 14D,ALL,All,All,Friday,06:00-11:59,1,Sherwood
Recent 14D,ALL,All,All,Friday,18:00-23:59,2,Sherwood
Recent 14D,ALL,All,All,Saturday,06:00-11:59,1,Sherwood
Recent 14D,ALL,All,All,Saturday,18:00-23:59,1,Sherwood
Recent 14D,ALL,All,All,Thursday,18:00-23:59,1,Sherwood
Recent 14D,ALL,All,All,Tuesday,12:00-17:59,1,Sherwood
Recent 14D,ALL,All,All,Wednesday,12:00-17:59,1,Sherwood
Recent 14D,ALL,Crime Type,AGGRAVATED ASSAULT,Thursday,18:00-23:59,1,Sherwood
Recent 14D,ALL,Crime Type,BURGLARY,Wednesday,12:00-17:59,1,Sherwood
Recent 14D,ALL,Crime Type,DAMAGE TO PROPERTY,Tuesday,12:00-17:59,1,Sherwood
Recent 14D,ALL,Crime Type,FRAUD,Friday,18:00-23:59,1,Sherwood
Recent 14D,ALL,Crime Type,LARCENY,Friday,18:00-23:59,1,Sherwood
Recent 14D,ALL,Crime Type,LARCENY,Saturday,18:00-23:59,1,Sherwood
Recent 14D,ALL,Crime Type,RUNAWAY,Friday,06:00-11:59,1,Sherwood
Recent 14D,ALL,Crime Type,STOLEN VEHICLE,Saturday,06:00-11:59,1,Sherwood
Recent 14D,ALL,Category Focus,Property Crime,Friday,18:00-23:59,1,Sherwood
Recent 14D,ALL,Category Focus,Property Crime,Saturday,06:00-11:59,1,Sherwood
Recent 14D,ALL,Category Focus,Property Crime,Saturday,18:00-23:59,1,Sherwood
Recent 14D,ALL,Category Focus,Property Crime,Tuesday,12:00-17:59,1,Sherwood
Recent 14D,ALL,Category Focus,Property Crime,Wednesday,12:00-17:59,1,Sherwood
Recent 14D,ALL,Category Focus,Larceny,Friday,18:00-23:59,1,Sherwood
Recent 14D,ALL,Category Focus,Larceny,Saturday,18:00-23:59,1,Sherwood
Recent 14D,11,All,All,Friday,06:00-11:59,1,Sherwood
Recent 14D,11,All,All,Friday,18:00-23:59,2,Sherwood
Recent 14D,11,All,All,Saturday,06:00-11:59,1,Sherwood
Recent 14D,11,All,All,Saturday,18:00-23:59,1,Sherwood
Recent 14D,11,All,All,Thursday,18:00-23:59,1,Sherwood
Recent 14D,11,All,All,Tuesday,12:00-17:59,1,Sherwood
Recent 14D,11,All,All,Wednesday,12:00-17:59,1,Sherwood
Recent 14D,11,Crime Type,AGGRAVATED ASSAULT,Thursday,18:00-23:59,1,Sherwood
Recent 14D,11,Crime Type,BURGLARY,Wednesday,12:00-17:59,1,Sherwood
Recent 14D,11,Crime Type,DAMAGE TO PROPERTY,Tuesday,12:00-17:59,1,Sherwood
Recent 14D,11,Crime Type,FRAUD,Friday,18:00-23:59,1,Sherwood
Recent 14D,11,Crime Type,LARCENY,Friday,18:00-23:59,1,Sherwood
Recent 14D,11,Crime Type,LARCENY,Saturday,18:00-23:59,1,Sherwood
Recent 14D,11,Crime Type,RUNAWAY,Friday,06:00-11:59,1,Sherwood
Recent 14D,11,Crime Type,STOLEN VEHICLE,Saturday,06:00-11:59,1,Sherwood
Recent 14D,11,Category Focus,Property Crime,Friday,18:00-23:59,1,Sherwood
Recent 14D,11,Category Focus,Property Crime,Saturday,06:00-11:59,1,Sherwood
Recent 14D,11,Category Focus,Property Crime,Saturday,18:00-23:59,1,Sherwood
Recent 14D,11,Category Focus,Property Crime,Tuesday,12:00-17:59,1,Sherwood
Recent 14D,11,Category Focus,Property Crime,Wednesday,12:00-17:59,1,Sherwood
Recent 14D,11,Category Focus,Larceny,Friday,18:00-23:59,1,Sherwood
Recent 14D,11,Category Focus,Larceny,Saturday,18:00-23:59,1,Sherwood
YTD,ALL,All,All,Friday,00:00-05:59,1,Sherwood Forest
YTD,ALL,All,All,Friday,06:00-11:59,2,Sherwood Forest
YTD,ALL,All,All,Friday,12:00-17:59,7,Sherwood Forest
YTD,ALL,All,All,Friday,18:00-23:59,8,Sherwood Forest
YTD,ALL,All,All,Monday,00:00-05:59,1,Sherwood Forest
YTD,ALL,All,All,Monday,06:00-11:59,1,Sherwood Forest
YTD,ALL,All,All,Monday,18:00-23:59,7,Sherwood Forest
YTD,ALL,All,All,Saturday,00:00-05:59,1,Sherwood Forest
YTD,ALL,All,All,Saturday,06:00-11:59,4,Sherwood Forest
YTD,ALL,All,All,Saturday,12:00-17:59,4,Sherwood Forest
YTD,ALL,All,All,Saturday,18:00-23:59,2,Sherwood Forest
YTD,ALL,All,All,Sunday,00:00-05:59,1,Sherwood Forest
YTD,ALL,All,All,Sunday,06:00-11:59,3,Sherwood Forest
YTD,ALL,All,All,Sunday,12:00-17:59,2,Sherwood Forest
YTD,ALL,All,All,Sunday,18:00-23:59,1,Sherwood Forest
YTD,ALL,All,All,Thursday,00:00-05:59,2,Sherwood Forest
YTD,ALL,All,All,Thursday,06:00-11:59,1,Sherwood Forest
YTD,ALL,All,All,Thursday,12:00-17:59,2,Sherwood Forest
YTD,ALL,All,All,Tuesday,00:00-05:59,1,Sherwood Forest
YTD,ALL,All,All,Tuesday,06:00-11:59,1,Sherwood Forest
YTD,ALL,All,All,Tuesday,12:00-17:59,8,Sherwood Forest
YTD,ALL,All,All,Tuesday,18:00-23:59,4,Sherwood Forest
YTD,ALL,All,All,Wednesday,06:00-11:59,1,Sherwood Forest
YTD,ALL,All,All,Wednesday,12:00-17:59,7,Sherwood Forest
YTD,ALL,Crime Type,ASSAULT,Friday,18:00-23:59,2,Sherwood Forest
YTD,ALL,Crime Type,ASSAULT,Monday,18:00-23:59,2,Sherwood Forest
YTD,ALL,Crime Type,ASSAULT,Saturday,18:00-23:59,1,Sherwood Forest
YTD,ALL,Crime Type,ASSAULT,Sunday,12:00-17:59,1,Sherwood Forest
YTD,ALL,Crime Type,ASSAULT,Thursday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Crime Type,ASSAULT,Tuesday,12:00-17:59,1,Sherwood Forest
YTD,ALL,Crime Type,ASSAULT,Wednesday,12:00-17:59,1,Sherwood Forest
YTD,ALL,Crime Type,BURGLARY,Monday,18:00-23:59,1,Sherwood Forest
YTD,ALL,Crime Type,BURGLARY,Sunday,06:00-11:59,1,Sherwood Forest
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Friday,06:00-11:59,1,Sherwood Forest
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Saturday,18:00-23:59,1,Sherwood Forest
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Tuesday,12:00-17:59,1,Sherwood Forest
YTD,ALL,Crime Type,DANGEROUS DRUGS,Saturday,06:00-11:59,1,Sherwood Forest
YTD,ALL,Crime Type,FAMILY OFFENSE,Friday,12:00-17:59,1,Sherwood Forest
YTD,ALL,Crime Type,FRAUD,Friday,12:00-17:59,4,Sherwood Forest
YTD,ALL,Crime Type,FRAUD,Friday,18:00-23:59,4,Sherwood Forest
YTD,ALL,Crime Type,FRAUD,Saturday,12:00-17:59,2,Sherwood Forest
YTD,ALL,Crime Type,FRAUD,Sunday,12:00-17:59,1,Sherwood Forest
YTD,ALL,Crime Type,FRAUD,Thursday,06:00-11:59,1,Sherwood Forest
YTD,ALL,Crime Type,FRAUD,Thursday,12:00-17:59,2,Sherwood Forest
YTD,ALL,Crime Type,FRAUD,Tuesday,12:00-17:59,4,Sherwood Forest
YTD,ALL,Crime Type,FRAUD,Tuesday,18:00-23:59,3,Sherwood Forest
YTD,ALL,Crime Type,FRAUD,Wednesday,06:00-11:59,1,Sherwood Forest
YTD,ALL,Crime Type,FRAUD,Wednesday,12:00-17:59,4,Sherwood Forest
YTD,ALL,Crime Type,LARCENY,Friday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Crime Type,LARCENY,Friday,12:00-17:59,2,Sherwood Forest
YTD,ALL,Crime Type,LARCENY,Friday,18:00-23:59,1,Sherwood Forest
YTD,ALL,Crime Type,LARCENY,Monday,18:00-23:59,3,Sherwood Forest
YTD,ALL,Crime Type,LARCENY,Saturday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Crime Type,LARCENY,Saturday,06:00-11:59,2,Sherwood Forest
YTD,ALL,Crime Type,LARCENY,Saturday,12:00-17:59,1,Sherwood Forest
YTD,ALL,Crime Type,LARCENY,Sunday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Crime Type,LARCENY,Sunday,06:00-11:59,2,Sherwood Forest
YTD,ALL,Crime Type,LARCENY,Sunday,18:00-23:59,1,Sherwood Forest
YTD,ALL,Crime Type,LARCENY,Thursday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Crime Type,LARCENY,Tuesday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Crime Type,LARCENY,Wednesday,12:00-17:59,1,Sherwood Forest
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Friday,06:00-11:59,1,Sherwood Forest
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Saturday,06:00-11:59,1,Sherwood Forest
YTD,ALL,Crime Type,ROBBERY,Tuesday,18:00-23:59,1,Sherwood Forest
YTD,ALL,Crime Type,STOLEN VEHICLE,Friday,18:00-23:59,1,Sherwood Forest
YTD,ALL,Crime Type,STOLEN VEHICLE,Monday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Crime Type,STOLEN VEHICLE,Monday,06:00-11:59,1,Sherwood Forest
YTD,ALL,Crime Type,STOLEN VEHICLE,Monday,18:00-23:59,1,Sherwood Forest
YTD,ALL,Crime Type,STOLEN VEHICLE,Saturday,12:00-17:59,1,Sherwood Forest
YTD,ALL,Crime Type,STOLEN VEHICLE,Tuesday,06:00-11:59,1,Sherwood Forest
YTD,ALL,Crime Type,STOLEN VEHICLE,Tuesday,12:00-17:59,2,Sherwood Forest
YTD,ALL,Crime Type,STOLEN VEHICLE,Wednesday,12:00-17:59,1,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Friday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Friday,06:00-11:59,1,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Friday,12:00-17:59,2,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Friday,18:00-23:59,2,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Monday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Monday,06:00-11:59,1,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Monday,18:00-23:59,5,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Saturday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Saturday,06:00-11:59,2,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Saturday,12:00-17:59,2,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Saturday,18:00-23:59,1,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Sunday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Sunday,06:00-11:59,3,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Sunday,18:00-23:59,1,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Thursday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Tuesday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Tuesday,06:00-11:59,1,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Tuesday,12:00-17:59,3,Sherwood Forest
YTD,ALL,Category Focus,Property Crime,Wednesday,12:00-17:59,2,Sherwood Forest
YTD,ALL,Category Focus,Larceny,Friday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Category Focus,Larceny,Friday,12:00-17:59,2,Sherwood Forest
YTD,ALL,Category Focus,Larceny,Friday,18:00-23:59,1,Sherwood Forest
YTD,ALL,Category Focus,Larceny,Monday,18:00-23:59,3,Sherwood Forest
YTD,ALL,Category Focus,Larceny,Saturday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Category Focus,Larceny,Saturday,06:00-11:59,2,Sherwood Forest
YTD,ALL,Category Focus,Larceny,Saturday,12:00-17:59,1,Sherwood Forest
YTD,ALL,Category Focus,Larceny,Sunday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Category Focus,Larceny,Sunday,06:00-11:59,2,Sherwood Forest
YTD,ALL,Category Focus,Larceny,Sunday,18:00-23:59,1,Sherwood Forest
YTD,ALL,Category Focus,Larceny,Thursday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Category Focus,Larceny,Tuesday,00:00-05:59,1,Sherwood Forest
YTD,ALL,Category Focus,Larceny,Wednesday,12:00-17:59,1,Sherwood Forest
YTD,12,All,All,Friday,00:00-05:59,1,Sherwood Forest
YTD,12,All,All,Friday,06:00-11:59,2,Sherwood Forest
YTD,12,All,All,Friday,12:00-17:59,7,Sherwood Forest
YTD,12,All,All,Friday,18:00-23:59,8,Sherwood Forest
YTD,12,All,All,Monday,00:00-05:59,1,Sherwood Forest
YTD,12,All,All,Monday,06:00-11:59,1,Sherwood Forest
YTD,12,All,All,Monday,18:00-23:59,7,Sherwood Forest
YTD,12,All,All,Saturday,00:00-05:59,1,Sherwood Forest
YTD,12,All,All,Saturday,06:00-11:59,4,Sherwood Forest
YTD,12,All,All,Saturday,12:00-17:59,4,Sherwood Forest
YTD,12,All,All,Saturday,18:00-23:59,2,Sherwood Forest
YTD,12,All,All,Sunday,00:00-05:59,1,Sherwood Forest
YTD,12,All,All,Sunday,06:00-11:59,3,Sherwood Forest
YTD,12,All,All,Sunday,12:00-17:59,2,Sherwood Forest
YTD,12,All,All,Sunday,18:00-23:59,1,Sherwood Forest
YTD,12,All,All,Thursday,00:00-05:59,2,Sherwood Forest
YTD,12,All,All,Thursday,06:00-11:59,1,Sherwood Forest
YTD,12,All,All,Thursday,12:00-17:59,2,Sherwood Forest
YTD,12,All,All,Tuesday,00:00-05:59,1,Sherwood Forest
YTD,12,All,All,Tuesday,06:00-11:59,1,Sherwood Forest
YTD,12,All,All,Tuesday,12:00-17:59,8,Sherwood Forest
YTD,12,All,All,Tuesday,18:00-23:59,4,Sherwood Forest
YTD,12,All,All,Wednesday,06:00-11:59,1,Sherwood Forest
YTD,12,All,All,Wednesday,12:00-17:59,7,Sherwood Forest
YTD,12,Crime Type,ASSAULT,Friday,18:00-23:59,2,Sherwood Forest
YTD,12,Crime Type,ASSAULT,Monday,18:00-23:59,2,Sherwood Forest
YTD,12,Crime Type,ASSAULT,Saturday,18:00-23:59,1,Sherwood Forest
YTD,12,Crime Type,ASSAULT,Sunday,12:00-17:59,1,Sherwood Forest
YTD,12,Crime Type,ASSAULT,Thursday,00:00-05:59,1,Sherwood Forest
YTD,12,Crime Type,ASSAULT,Tuesday,12:00-17:59,1,Sherwood Forest
YTD,12,Crime Type,ASSAULT,Wednesday,12:00-17:59,1,Sherwood Forest
YTD,12,Crime Type,BURGLARY,Monday,18:00-23:59,1,Sherwood Forest
YTD,12,Crime Type,BURGLARY,Sunday,06:00-11:59,1,Sherwood Forest
YTD,12,Crime Type,DAMAGE TO PROPERTY,Friday,06:00-11:59,1,Sherwood Forest
YTD,12,Crime Type,DAMAGE TO PROPERTY,Saturday,18:00-23:59,1,Sherwood Forest
YTD,12,Crime Type,DAMAGE TO PROPERTY,Tuesday,12:00-17:59,1,Sherwood Forest
YTD,12,Crime Type,DANGEROUS DRUGS,Saturday,06:00-11:59,1,Sherwood Forest
YTD,12,Crime Type,FAMILY OFFENSE,Friday,12:00-17:59,1,Sherwood Forest
YTD,12,Crime Type,FRAUD,Friday,12:00-17:59,4,Sherwood Forest
YTD,12,Crime Type,FRAUD,Friday,18:00-23:59,4,Sherwood Forest
YTD,12,Crime Type,FRAUD,Saturday,12:00-17:59,2,Sherwood Forest
YTD,12,Crime Type,FRAUD,Sunday,12:00-17:59,1,Sherwood Forest
YTD,12,Crime Type,FRAUD,Thursday,06:00-11:59,1,Sherwood Forest
YTD,12,Crime Type,FRAUD,Thursday,12:00-17:59,2,Sherwood Forest
YTD,12,Crime Type,FRAUD,Tuesday,12:00-17:59,4,Sherwood Forest
YTD,12,Crime Type,FRAUD,Tuesday,18:00-23:59,3,Sherwood Forest
YTD,12,Crime Type,FRAUD,Wednesday,06:00-11:59,1,Sherwood Forest
YTD,12,Crime Type,FRAUD,Wednesday,12:00-17:59,4,Sherwood Forest
YTD,12,Crime Type,LARCENY,Friday,00:00-05:59,1,Sherwood Forest
YTD,12,Crime Type,LARCENY,Friday,12:00-17:59,2,Sherwood Forest
YTD,12,Crime Type,LARCENY,Friday,18:00-23:59,1,Sherwood Forest
YTD,12,Crime Type,LARCENY,Monday,18:00-23:59,3,Sherwood Forest
YTD,12,Crime Type,LARCENY,Saturday,00:00-05:59,1,Sherwood Forest
YTD,12,Crime Type,LARCENY,Saturday,06:00-11:59,2,Sherwood Forest
YTD,12,Crime Type,LARCENY,Saturday,12:00-17:59,1,Sherwood Forest
YTD,12,Crime Type,LARCENY,Sunday,00:00-05:59,1,Sherwood Forest
YTD,12,Crime Type,LARCENY,Sunday,06:00-11:59,2,Sherwood Forest
YTD,12,Crime Type,LARCENY,Sunday,18:00-23:59,1,Sherwood Forest
